FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,ACTIVIDAD_PRINCIPAL,DEPARTAMENTO,PROVINCIA,DISTRITO,DNI_RESPONSABLE,NOMBRE_RESPONSABLE,TELEFONO_RESPONSABLE,CONSUMO_ELECTRICO_WATT,CONSUMO_AGUA_PROCESO_L,CONSUMO_AGUA_OFICINAS_L,AGUAS_RESIDUALES,UNIDAD_MEDIDA,METODO_CALCULO
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Lima,Surco,42788387,Responsable_Establecimiento_1_1234,94076256,1383430,1672009,56974,1828.0,m3,Estimacion
10/1/2025 10:19:52,kacosta.web@gmail.com,WEB ACOSTA S.R.L,20567891234,Establecimiento_2_1234,Actividad industrial general,Lima,Lima,Lince,44272166,Responsable_Establecimiento_2_1234,98567877,3729296,1434716,43948,2354.08,m3,Medicion directa
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Callao,Surco,41268966,Responsable_Establecimiento_1_2345,95116962,4615840,1856783,136048,1964.08,m3,Estimacion
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_2_2345,Actividad industrial general,Lima,Lima,La Molina,43359740,Responsable_Establecimiento_2_2345,93225344,1128073,1914247,180012,2768.21,m3,Medicion directa
10/2/2025 16:46:17,laguilar.marketing@hotmail.com,MARKETING AGUILAR S.A.C,20678912345,Establecimiento_3_2345,Actividad industrial general,Lima,Lima,Surco,44571829,Responsable_Establecimiento_3_2345,96673355,997119,911560,88181,3180.18,m3,Medicion directa
10/3/2025 9:13:42,malarcón.eventos@yahoo.com,EVENTOS ALARCON S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Callao,San Isidro,40390359,Responsable_Establecimiento_1_3456,97821977,404101,486602,182611,3667.04,m3,Estimacion
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_1_4567,Actividad industrial general,Lima,Callao,Surco,41651559,Responsable_Establecimiento_1_4567,95027033,1508416,747803,123090,4308.98,m3,Estimacion
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_2_4567,Actividad industrial general,Lima,Callao,Lince,45393079,Responsable_Establecimiento_2_4567,97166311,2237134,1550110,132257,2825.39,m3,Medicion directa
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_3_4567,Actividad industrial general,Lima,Lima,Lince,41285838,Responsable_Establecimiento_3_4567,97314177,2681001,1163731,127113,4762.02,m3,Estimacion
10/4/2025 13:39:05,naldana.catering@gmail.com,CATERING ALDANA S.R.L,20891234567,Establecimiento_4_4567,Actividad industrial general,Lima,Callao,Surco,40078751,Responsable_Establecimiento_4_4567,95532333,3394345,1577914,37455,2270.87,m3,Medicion directa
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_1_5678,Actividad industrial general,Lima,Callao,San Isidro,42871480,Responsable_Establecimiento_1_5678,95988013,3637091,172941,95083,4597.96,m3,Estimacion
10/5/2025 11:06:28,oalmonte.floreria@outlook.com,FLORERIA ALMONTE S.A.C,20912345678,Establecimiento_2_5678,Actividad industrial general,Lima,Lima,Lince,49531636,Responsable_Establecimiento_2_5678,95578935,309671,1571328,123124,168.3,m3,Estimacion
10/6/2025 15:32:51,palvarez.joyeria@hotmail.com,JOYERIA ALVAREZ S.A,20123456789,Establecimiento_1_6789,Actividad industrial general,Lima,Lima,Surco,43001805,Responsable_Establecimiento_1_6789,98496914,279264,1473380,69675,749.37,m3,Medicion directa
10/7/2025 8:59:14,qandrade.relojeria@gmail.com,RELOJERIA ANDRADE S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Lima,La Molina,41531377,Responsable_Establecimiento_1_7891,96058943,3217409,635507,68334,2411.74,m3,Medicion directa
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Lima,San Isidro,46059039,Responsable_Establecimiento_1_8912,98030487,2561878,1230027,68055,2927.98,m3,Estimacion
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,Lince,47238118,Responsable_Establecimiento_2_8912,98152790,3008004,294561,61898,498.01,m3,Estimacion
10/8/2025 12:25:37,rangulo.optica@yahoo.com,OPTICA ANGULO S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Lima,Surco,40663303,Responsable_Establecimiento_3_8912,96139221,1638886,847045,84361,358.89,m3,Medicion directa
10/9/2025 17:52:12,saparicio.fotografia@outlook.com,FOTOGRAFIA APARICIO S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Callao,La Molina,41555813,Responsable_Establecimiento_1_9123,99114294,373824,988866,136226,1173.59,m3,Balance hidrico
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Callao,La Molina,40702036,Responsable_Establecimiento_1_1234,95628047,4368178,1697434,147257,4859.67,m3,Medicion directa
10/10/2025 14:18:35,tarana.imprenta@gmail.com,IMPRENTA ARANA S.R.L,20567891234,Establecimiento_2_1234,Actividad industrial general,Lima,Lima,Surco,42054604,Responsable_Establecimiento_2_1234,91646239,769619,381750,182910,1240.02,m3,Medicion directa
10/11/2025 10:45:58,uarce.editorial@hotmail.com,EDITORIAL ARCE S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Lima,Lince,42446237,Responsable_Establecimiento_1_2345,98462160,4758632,827406,10529,2812.27,m3,Estimacion
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Callao,San Isidro,43023833,Responsable_Establecimiento_1_3456,93706156,816262,316346,39119,3889.36,m3,Medicion directa
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_2_3456,Actividad industrial general,Lima,Lima,Surco,46322107,Responsable_Establecimiento_2_3456,99930743,2106744,1726956,28987,1393.28,m3,Balance hidrico
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_3_3456,Actividad industrial general,Lima,Lima,La Molina,46530141,Responsable_Establecimiento_3_3456,91599488,2417829,1641497,105228,4598.39,m3,Medicion directa
10/12/2025 16:12:21,varenas.libreria@yahoo.com,LIBRERIA ARENAS S.A,20789123456,Establecimiento_4_3456,Actividad industrial general,Lima,Callao,La Molina,47789285,Responsable_Establecimiento_4_3456,96934596,4904285,721701,21714,4208.49,m3,Balance hidrico
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_1_4567,Actividad industrial general,Lima,Callao,Lince,48825838,Responsable_Establecimiento_1_4567,92526271,4272045,1734658,34827,4834.12,m3,Estimacion
10/13/2025 9:38:46,warias.papeleria@gmail.com,PAPELERIA ARIAS S.R.L,20891234567,Establecimiento_2_4567,Actividad industrial general,Lima,Callao,San Isidro,45225037,Responsable_Establecimiento_2_4567,98029477,4587082,417217,148198,1439.12,m3,Medicion directa
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_1_5678,Actividad industrial general,Lima,Callao,La Molina,48673663,Responsable_Establecimiento_1_5678,99479165,375790,1342474,120813,484.31,m3,Balance hidrico
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_2_5678,Actividad industrial general,Lima,Lima,San Isidro,45140286,Responsable_Establecimiento_2_5678,94407938,4137705,1931275,145501,3871.71,m3,Medicion directa
10/14/2025 13:05:19,xarmstrong.deportes@outlook.com,DEPORTES ARMSTRONG S.A.C,20912345678,Establecimiento_3_5678,Actividad industrial general,Lima,Lima,Lince,48939598,Responsable_Establecimiento_3_5678,99132628,985819,1243257,168026,3253.13,m3,Balance hidrico
10/15/2025 11:31:42,yarruda.gimnasio@hotmail.com,GIMNASIO ARRUDA S.A,20123456789,Establecimiento_1_6789,Actividad industrial general,Lima,Lima,La Molina,49672041,Responsable_Establecimiento_1_6789,96109887,550689,1053755,11039,2864.09,m3,Balance hidrico
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Lima,La Molina,43784408,Responsable_Establecimiento_1_7891,97186469,588738,835390,129484,4461.23,m3,Estimacion
10/16/2025 15:58:05,zascencio.piscina@gmail.com,PISCINAS ASCENCIO S.R.L,20234567891,Establecimiento_2_7891,Actividad industrial general,Lima,Lima,Lince,46708304,Responsable_Establecimiento_2_7891,92284308,964414,1559621,158618,703.79,m3,Medicion directa
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Callao,San Isidro,45215845,Responsable_Establecimiento_1_8912,95260487,3300494,355002,72509,1938.19,m3,Medicion directa
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,San Isidro,40963560,Responsable_Establecimiento_2_8912,98356262,1328523,1248314,111877,617.61,m3,Estimacion
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Lima,Surco,42586439,Responsable_Establecimiento_3_8912,91378491,4616385,1244019,145127,2298.72,m3,Balance hidrico
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_4_8912,Actividad industrial general,Lima,Lima,La Molina,45355154,Responsable_Establecimiento_4_8912,97365907,2216351,376302,101879,1672.92,m3,Balance hidrico
10/17/2025 8:24:28,aavila.jardineria@yahoo.com,JARDINERIA AVILA S.A.C,20345678912,Establecimiento_5_8912,Actividad industrial general,Lima,Lima,Surco,46134779,Responsable_Establecimiento_5_8912,96192893,2483129,726951,72194,4541.16,m3,Medicion directa
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,Lince,48937236,Responsable_Establecimiento_1_9123,99742962,3153153,640675,109199,4084.24,m3,Estimacion
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_2_9123,Actividad industrial general,Lima,Lima,Lince,40186162,Responsable_Establecimiento_2_9123,99871213,3158602,1108398,120211,4897.59,m3,Medicion directa
10/18/2025 12:51:53,bbaez.fumigacion@outlook.com,FUMIGACION BAEZ S.A,20456789123,Establecimiento_3_9123,Actividad industrial general,Lima,Lima,San Isidro,46179784,Responsable_Establecimiento_3_9123,96312558,3736372,1073943,95912,627.07,m3,Balance hidrico
10/19/2025 17:18:16,cbaldeon.veterinaria@gmail.com,VETERINARIA BALDEON S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Callao,Lince,47016055,Responsable_Establecimiento_1_1234,93420814,4328393,813436,121057,286.87,m3,Estimacion
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Callao,La Molina,44314157,Responsable_Establecimiento_1_2345,98437022,3252496,800280,19902,4469.25,m3,Estimacion
10/20/2025 14:44:39,dbarrera.mascotas@hotmail.com,MASCOTAS BARRERA S.A.C,20678912345,Establecimiento_2_2345,Actividad industrial general,Lima,Lima,La Molina,47109713,Responsable_Establecimiento_2_2345,97872687,2700363,904448,86385,2982.07,m3,Estimacion
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Callao,Lince,43215791,Responsable_Establecimiento_1_3456,93930037,3996468,830507,196086,1243.24,m3,Estimacion
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_2_3456,Actividad industrial general,Lima,Callao,San Isidro,49199003,Responsable_Establecimiento_2_3456,96230090,3342725,565079,79734,1805.77,m3,Balance hidrico
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_3_3456,Actividad industrial general,Lima,Lima,San Isidro,43228714,Responsable_Establecimiento_3_3456,98659234,1398257,115513,92100,4004.1,m3,Medicion directa
10/21/2025 10:11:52,ebarrios.agroveterinaria@yahoo.com,AGROVETERINARIA BARRIOS S.A,20789123456,Establecimiento_4_3456,Actividad industrial general,Lima,Lima,Surco,42565874,Responsable_Establecimiento_4_3456,96715107,4064824,1276301,122806,4597.92,m3,Balance hidrico
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_1_4567,Actividad industrial general,Lima,Lima,San Isidro,47195365,Responsable_Establecimiento_1_4567,94367548,2511700,1025312,117343,3449.38,m3,Balance hidrico
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_2_4567,Actividad industrial general,Lima,Lima,San Isidro,44062798,Responsable_Establecimiento_2_4567,96899811,2069162,808853,110338,141.03,m3,Medicion directa
10/22/2025 16:38:17,fbatista.semillas@gmail.com,SEMILLAS BATISTA S.R.L,20891234567,Establecimiento_3_4567,Actividad industrial general,Lima,Callao,Surco,44247208,Responsable_Establecimiento_3_4567,92230914,4021815,1303034,105908,4549.48,m3,Balance hidrico
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_1_5678,Fabricacion de productos quimicos basicos,Lima,Lima,San Isidro,49778611,Responsable_Establecimiento_1_5678,92721794,1342837,693882,128626,4646.45,m3,Estimacion
10/23/2025 9:05:42,gbecerra.fertilizantes@outlook.com,FERTILIZANTES BECERRA S.A.C,20912345678,Establecimiento_2_5678,Fabricacion de productos quimicos basicos,Lima,Lima,Surco,40358073,Responsable_Establecimiento_2_5678,98727146,3747782,1329461,18056,3544.84,m3,Medicion directa
10/24/2025 13:32:05,hbeltran.pesticidas@hotmail.com,PESTICIDAS BELTRAN S.A,20123456789,Establecimiento_1_6789,Fabricacion de pesticidas,Lima,Lima,La Molina,47017265,Responsable_Establecimiento_1_6789,92394053,3393911,138912,60021,2047.85,m3,Medicion directa
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Callao,La Molina,44176187,Responsable_Establecimiento_1_7891,96499327,875660,410096,131281,3013.39,m3,Balance hidrico
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_2_7891,Actividad industrial general,Lima,Lima,La Molina,44253315,Responsable_Establecimiento_2_7891,96643093,399519,1872012,72949,4034.21,m3,Balance hidrico
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_3_7891,Actividad industrial general,Lima,Lima,Lince,45931815,Responsable_Establecimiento_3_7891,99304391,2170198,1324464,177902,1573.06,m3,Medicion directa
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_4_7891,Actividad industrial general,Lima,Callao,Lince,43474211,Responsable_Establecimiento_4_7891,95533015,4477868,502983,144864,3161.62,m3,Balance hidrico
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_5_7891,Actividad industrial general,Lima,Lima,Lince,46763606,Responsable_Establecimiento_5_7891,96088536,852934,124180,50356,2468.47,m3,Estimacion
10/25/2025 11:58:28,ibermudez.riego@gmail.com,SISTEMAS RIEGO BERMUDEZ S.R.L,20234567891,Establecimiento_6_7891,Actividad industrial general,Lima,Callao,Surco,45120045,Responsable_Establecimiento_6_7891,95438129,2587181,1133704,169814,2314.11,m3,Medicion directa
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Lima,Surco,41947629,Responsable_Establecimiento_1_8912,95859664,1022798,347407,109915,2364.69,m3,Medicion directa
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,Lince,47604150,Responsable_Establecimiento_2_8912,92774141,1457210,965643,101946,4203.25,m3,Medicion directa
10/26/2025 15:25:51,jblanco.invernaderos@yahoo.com,INVERNADEROS BLANCO S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Lima,Lince,47424104,Responsable_Establecimiento_3_8912,91337102,4910718,875417,117397,3770.71,m3,Medicion directa
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,La Molina,43693745,Responsable_Establecimiento_1_9123,99062785,3025925,812620,100340,2552.31,m3,Estimacion
10/27/2025 8:52:14,kbonilla.hidroponicos@outlook.com,HIDROPONICOS BONILLA S.A,20456789123,Establecimiento_2_9123,Actividad industrial general,Lima,Lima,Lince,43106610,Responsable_Establecimiento_2_9123,92721413,2531190,142244,101140,2661.88,m3,Estimacion
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Callao,Lince,48132432,Responsable_Establecimiento_1_1234,96994630,3456324,662302,56383,3488.07,m3,Medicion directa
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_2_1234,Actividad industrial general,Lima,Lima,La Molina,41013785,Responsable_Establecimiento_2_1234,91605668,978604,1537219,49000,313.72,m3,Balance hidrico
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_3_1234,Actividad industrial general,Lima,Callao,Surco,45493698,Responsable_Establecimiento_3_1234,95149230,193351,1276439,145009,123.02,m3,Balance hidrico
10/28/2025 12:19:37,lborja.organicos@gmail.com,ORGANICOS BORJA S.R.L,20567891234,Establecimiento_4_1234,Actividad industrial general,Lima,Lima,San Isidro,40627552,Responsable_Establecimiento_4_1234,99346855,3622784,1934937,157782,169.33,m3,Estimacion
10/29/2025 17:46:12,mbravo.exportacion@hotmail.com,EXPORTADORA BRAVO S.A.C,20678912345,Establecimiento_1_2345,Actividad industrial general,Lima,Lima,La Molina,46656614,Responsable_Establecimiento_1_2345,99702602,2357792,509418,155645,4961.9,m3,Estimacion
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_1_3456,Actividad industrial general,Lima,Lima,Surco,42489399,Responsable_Establecimiento_1_3456,98430626,2326957,995187,177341,1559.02,m3,Balance hidrico
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_2_3456,Actividad industrial general,Lima,Lima,Lince,46313485,Responsable_Establecimiento_2_3456,95128670,1824021,497521,34161,1476.66,m3,Medicion directa
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_3_3456,Actividad industrial general,Lima,Lima,San Isidro,45987465,Responsable_Establecimiento_3_3456,95150481,4099962,824638,97935,1884.23,m3,Medicion directa
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_4_3456,Actividad industrial general,Lima,Callao,Surco,46838156,Responsable_Establecimiento_4_3456,98868640,3747937,1624376,148119,2453.42,m3,Medicion directa
10/30/2025 14:13:35,nbriceño.importacion@yahoo.com,IMPORTADORA BRICEÑO S.A,20789123456,Establecimiento_5_3456,Actividad industrial general,Lima,Lima,Lince,44312935,Responsable_Establecimiento_5_3456,96467269,4141973,636116,183238,4123.14,m3,Medicion directa
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_1_4567,Actividad industrial general,Lima,Lima,San Isidro,42424626,Responsable_Establecimiento_1_4567,99509579,3409364,1919357,65246,330.93,m3,Estimacion
10/31/2025 10:39:58,oburgos.aduanas@gmail.com,ADUANAS BURGOS S.R.L,20891234567,Establecimiento_2_4567,Actividad industrial general,Lima,Lima,Surco,46373770,Responsable_Establecimiento_2_4567,96531471,3597572,1500767,195185,4431.04,m3,Estimacion
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_1_5678,Actividad industrial general,Lima,Lima,San Isidro,46644493,Responsable_Establecimiento_1_5678,92584379,627508,949615,38825,3629.26,m3,Estimacion
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_2_5678,Actividad industrial general,Lima,Lima,La Molina,49530404,Responsable_Establecimiento_2_5678,99046327,1117760,77630,24031,3888.87,m3,Balance hidrico
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_3_5678,Actividad industrial general,Lima,Lima,Lince,47651950,Responsable_Establecimiento_3_5678,98350794,3982312,1330915,35760,955.25,m3,Balance hidrico
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_4_5678,Actividad industrial general,Lima,Lima,San Isidro,48733578,Responsable_Establecimiento_4_5678,97263936,611808,1926577,167013,3890.5,m3,Medicion directa
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_5_5678,Actividad industrial general,Lima,Lima,Surco,43707881,Responsable_Establecimiento_5_5678,99781894,1670184,482318,110130,4750.84,m3,Estimacion
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_6_5678,Actividad industrial general,Lima,Lima,Surco,40519926,Responsable_Establecimiento_6_5678,94662024,1336140,1989856,74721,1671.97,m3,Balance hidrico
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_7_5678,Actividad industrial general,Lima,Lima,La Molina,42771569,Responsable_Establecimiento_7_5678,93640400,1682411,1552355,30073,4140.64,m3,Balance hidrico
11/1/2025 16:06:21,pcabello.almacenes@outlook.com,ALMACENES CABELLO S.A.C,20912345678,Establecimiento_8_5678,Actividad industrial general,Lima,Callao,Surco,46932910,Responsable_Establecimiento_8_5678,95106537,1075862,645938,160052,4082.82,m3,Balance hidrico
11/2/2025 9:33:46,qcabrera.distribuidora@hotmail.com,DISTRIBUIDORA CABRERA S.A,20123456789,Establecimiento_1_6789,Actividad industrial general,Lima,Lima,Surco,47146379,Responsable_Establecimiento_1_6789,95092175,1151556,1429062,138583,3381.25,m3,Estimacion
11/2/2025 9:33:46,qcabrera.distribuidora@hotmail.com,DISTRIBUIDORA CABRERA S.A,20123456789,Establecimiento_2_6789,Actividad industrial general,Lima,Lima,Lince,45918880,Responsable_Establecimiento_2_6789,92003760,3879680,1035724,122629,2872.3,m3,Balance hidrico
11/2/2025 9:33:46,qcabrera.distribuidora@hotmail.com,DISTRIBUIDORA CABRERA S.A,20123456789,Establecimiento_3_6789,Actividad industrial general,Lima,Lima,San Isidro,43972126,Responsable_Establecimiento_3_6789,98940315,3089991,582467,30935,2966.42,m3,Estimacion
11/3/2025 13:59:09,rcaldera.mayorista@gmail.com,MAYORISTA CALDERA S.R.L,20234567891,Establecimiento_1_7891,Actividad industrial general,Lima,Lima,La Molina,42514086,Responsable_Establecimiento_1_7891,97831112,2218915,1220461,181852,1424.93,m3,Balance hidrico
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_1_8912,Actividad industrial general,Lima,Lima,Lince,46224410,Responsable_Establecimiento_1_8912,91163576,4136653,1111009,104763,936.82,m3,Balance hidrico
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_2_8912,Actividad industrial general,Lima,Lima,San Isidro,45469452,Responsable_Establecimiento_2_8912,96766362,2004008,419507,15776,3025.41,m3,Balance hidrico
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_3_8912,Actividad industrial general,Lima,Callao,Surco,48238671,Responsable_Establecimiento_3_8912,96684625,3689366,939246,71002,2961.93,m3,Balance hidrico
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_4_8912,Actividad industrial general,Lima,Callao,Lince,49455274,Responsable_Establecimiento_4_8912,93572358,983433,618223,74840,2558.0,m3,Estimacion
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_5_8912,Actividad industrial general,Lima,Lima,San Isidro,48442184,Responsable_Establecimiento_5_8912,98801965,2455084,730276,89567,1437.18,m3,Balance hidrico
11/4/2025 11:26:32,scalderóN.minorista@yahoo.com,MINORISTA CALDERON S.A.C,20345678912,Establecimiento_6_8912,Actividad industrial general,Lima,Callao,Lince,47603400,Responsable_Establecimiento_6_8912,98253933,1681653,419430,83749,1686.42,m3,Medicion directa
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_1_9123,Actividad industrial general,Lima,Lima,La Molina,43068135,Responsable_Establecimiento_1_9123,95147048,3239571,568759,76714,2196.25,m3,Medicion directa
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_2_9123,Actividad industrial general,Lima,Callao,La Molina,49911576,Responsable_Establecimiento_2_9123,97465549,4950786,1696010,109185,3619.09,m3,Estimacion
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_3_9123,Actividad industrial general,Lima,Lima,La Molina,46883386,Responsable_Establecimiento_3_9123,94840594,3459248,1220629,79018,2919.4,m3,Balance hidrico
11/5/2025 15:52:55,tcampos.supermercado@outlook.com,SUPERMERCADO CAMPOS S.A,20456789123,Establecimiento_4_9123,Actividad industrial general,Lima,Callao,San Isidro,48569594,Responsable_Establecimiento_4_9123,98762877,868836,1204905,153909,4179.47,m3,Estimacion
11/6/2025 8:19:18,ucampusano.minimarket@gmail.com,MINIMARKET CAMPUSANO S.R.L,20567891234,Establecimiento_1_1234,Actividad industrial general,Lima,Callao,Surco,44150408,Responsable_Establecimiento_1_1234,95974554,848217,988088,163498,2836.84,m3,Medicion directa
